Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1274244,9-Dec-18,New York,Waverly,Miller Hollow Rd,1,0,N/A
1273747,9-Dec-18,Iowa,Otley,N/A,1,0,N/A
1275310,9-Dec-18,Iowa,Urbandale,4022 70th St,1,0,N/A
1273048,9-Dec-18,Oklahoma,Tulsa,1130 E 23rd St,1,0,N/A
1272272,8-Dec-18,Pennsylvania,New Castle,400 block of N Liberty St,1,0,N/A
1275429,8-Dec-18,Illinois,Danville,800 block of Warrington Ave,1,0,N/A
1271590,6-Dec-18,Florida,Hilliard,17053 Oak Hill Rd,1,0,N/A
1269978,5-Dec-18,Virginia,Ivor,Sadler Rd,1,0,N/A
1271151,4-Dec-18,Texas,Dallas,1800 block of Bickers St,1,0,N/A
1269471,3-Dec-18,Illinois,East Saint Louis,1100 block of N 13th St,1,0,N/A
1333192,3-Dec-18,Louisiana,Leesville,12117 Lake Charles Hwy,1,0,N/A
1274252,2-Dec-18,Minnesota,Saint Paul,1200 block of Marshall Avenue,1,0,N/A
1267974,1-Dec-18,Colorado,Colorado Springs,3600 block of Saguaro Cir,1,0,N/A
1266905,30-Nov-18,Arkansas,Little Rock,2119 Fair Park Blvd,1,0,N/A
1267534,30-Nov-18,Washington,Edmonds,7400 block of 208th St SW,1,0,N/A
1266173,29-Nov-18,Indiana,Lebanon,300 block of N Park St,1,0,N/A
1265736,28-Nov-18,Ohio,Akron,262 Grand Ave,1,1,N/A
1263209,25-Nov-18,Ohio,Ashtabula,OH 45 and N Bend Rd,1,0,N/A
1264802,24-Nov-18,Oregon,Harrisburg,N/A,1,0,N/A
1262836,24-Nov-18,South Carolina,Anderson,1101 Williamston Rd,1,0,N/A
1262235,24-Nov-18,Alabama,Tuscaloosa,900 block of Parkview Dr,1,0,N/A
1260953,22-Nov-18,Georgia,Savannah,900 block of E 35th St,1,0,N/A
1261110,21-Nov-18,Florida,Homosassa Springs,6000 block of W Wayward Wind Loop,1,0,N/A
1260484,21-Nov-18,Montana,Billings,2100 block of Canyon Dr,1,1,N/A
1261090,20-Nov-18,North Carolina,Mount Olive,348 Slapout Rd,1,0,N/A
1258777,19-Nov-18,Colorado,Denver,1200 21st Street,1,4,N/A
1257873,18-Nov-18,North Carolina,Winston Salem (Winston-salem),5013 Eltha Dr,1,0,N/A
1258320,18-Nov-18,Texas,Dallas,9600 block of Beckleycrest Ave,1,0,N/A
1259582,17-Nov-18,Arkansas,Lamar,Cabin Creek Ave,1,0,N/A
1259687,17-Nov-18,Texas,Roanoke (Northlake),1400 block of Tumbleweed Tr,1,0,N/A
1257514,16-Nov-18,Michigan,Mass City,N/A,1,0,N/A
1256271,15-Nov-18,Georgia,Jonesboro,300 block of Blackhawk Tr,1,0,N/A
1256752,15-Nov-18,Michigan,Alden,W Elder Rd and SE Torch Lake Dr,1,0,N/A
1256731,15-Nov-18,New York,Corinth,7 Raymond St,1,0,N/A
1255632,14-Nov-18,Arizona,Phoenix,1510 S 19th Dr,1,0,N/A
1256230,14-Nov-18,Alabama,Collegeville,31st St N,1,0,N/A
1255061,13-Nov-18,Louisiana,Jackson,2800 block of Charles Drive,1,0,N/A
1254561,12-Nov-18,Illinois,Decatur,1100 block of N Main St,1,0,N/A
1253548,11-Nov-18,Arkansas,Oark,N/A,1,0,N/A
1308385,11-Nov-18,Missouri,Atlanta,N/A,1,0,N/A
1253111,11-Nov-18,Idaho,Lapwai,Soldiers Meadow Rd,1,0,N/A
1252415,10-Nov-18,Nevada,Las Vegas,2700 block of W Wigwam Ave,1,1,N/A
1253765,10-Nov-18,Missouri,Walnut Grove,N Farm Rd 81,1,0,N/A
1253410,10-Nov-18,Louisiana,Slidell,N/A,1,0,N/A
1253708,10-Nov-18,Minnesota,Sugar Bush Township,N/A,1,0,N/A
1252355,10-Nov-18,Missouri,Lewistown,19920 State Hwy Y,1,0,N/A
1253016,10-Nov-18,Nebraska,Valley,N/A,1,0,N/A
1252919,9-Nov-18,Tennessee,Cookeville,N/A,1,0,N/A
1252211,9-Nov-18,New York,Byron,6409 Byron Holley Rd,1,0,N/A
1251637,8-Nov-18,Arkansas,Camden,1516 Copeland St,1,0,N/A
1248514,6-Nov-18,Missouri,Clinton,500 block of South 11 St. Terrace,1,0,N/A
1248553,5-Nov-18,Colorado,Granby,Co Rd 41,1,0,N/A
1255784,4-Nov-18,Washington,Spokane,7800 block of N Morton Ave,1,0,N/A
1247546,4-Nov-18,Alabama,Prattville,100 block of Laurel Hill Drive,1,0,N/A
1247630,4-Nov-18,Florida,Oak Hill,232 N Brooks Cir,1,0,N/A
1247542,4-Nov-18,Oregon,Baker City,Birch St,1,0,N/A
1248178,2-Nov-18,Louisiana,Ragley,Topsy Bel Rd,1,0,N/A
1255624,2-Nov-18,Montana,Madison (county),N/A,1,0,N/A
1245218,1-Nov-18,Colorado,Colorado Springs,100 block of N Cascade Ave,1,0,N/A
1245110,31-Oct-18,Wisconsin,Milwaukee,100th St and Fiebrantz Ave,1,0,N/A
1245028,30-Oct-18,New York,Keene,Lacey Rd,1,0,N/A
1243719,29-Oct-18,Alabama,Fairfield,6500 block of Forest Dr,1,0,N/A
1240934,25-Oct-18,West Virginia,Princeton,1 Stafford Dr,1,0,N/A
1240563,22-Oct-18,Georgia,Lithonia,3001 Panola Rd,1,2,N/A
1245249,21-Oct-18,Colorado,Colorado Springs,1500 block of Hartford St,1,0,N/A
1238289,21-Oct-18,Montana,Helena,1700 Cedar St,1,0,N/A
1238134,21-Oct-18,Tennessee,Saint Joseph,3825 US-43,1,0,N/A
1563948,19-Oct-18,Wisconsin,Calumet (county),N/A,1,0,N/A
1238006,19-Oct-18,Ohio,Painesville,595 Mentor Ave,1,0,N/A
1236881,18-Oct-18,Washington,Ellensburg,2600 block of Ellington St,2,0,N/A
1235835,18-Oct-18,Alabama,Huntsville,102 Winchester Rd,1,0,N/A
1235182,17-Oct-18,Texas,San Antonio,200 block of Roberts St,1,1,N/A
1235301,17-Oct-18,Wisconsin,Sussex,Northview Ct,1,0,N/A
1236272,14-Oct-18,New Jersey,Camden,2500 block of Baird Blvd,1,0,N/A
1229736,10-Oct-18,North Carolina,Fayetteville,1000 block of Wood Creek Dr,1,0,N/A
1228092,8-Oct-18,Virginia,Henrico (Highland Springs),203 S Holly Ave,1,0,N/A
1228741,8-Oct-18,Ohio,Columbus,5000 block of Labelle Dr,1,0,N/A
1227604,7-Oct-18,Texas,Waelder,9797 TX-97,1,0,N/A
1236855,7-Oct-18,New York,Gansevoort,776 Saratoga Rd,1,0,N/A
1227183,7-Oct-18,Texas,Dallas,4849 Haverwood Ln,1,0,N/A
1227401,7-Oct-18,Ohio,Dublin,2500 block of Brendel Dr,1,0,N/A
1228329,6-Oct-18,Georgia,Lavonia (Gumlog),Rue Fleur de lis,1,0,N/A
1227383,6-Oct-18,Nebraska,Bellevue,1719 Scarborough Dr,1,0,N/A
1226148,5-Oct-18,Ohio,Cincinnati (Mount Healthy),7840 Clovernook Avenue,1,0,N/A
1225259,3-Oct-18,North Dakota,Bottineau,9600 block 12th Ave NE,1,0,N/A
1223968,2-Oct-18,Virginia,Hampton,18 E Mellen St,1,0,N/A
1225927,1-Oct-18,Tennessee,Memphis,3000 block of Willow Oak Rd,1,0,N/A
1221616,30-Sep-18,North Carolina,Winston Salem (Winston-salem),2911 Edwards Street,1,0,N/A
1226144,30-Sep-18,Tennessee,Memphis,800 block of N Highland St,1,1,N/A
1222119,30-Sep-18,Idaho,Caldwell,100 block of W Oak St,1,0,N/A
1221130,30-Sep-18,Texas,Humble (Atascocita),6700 block of Atasca Dr,1,0,N/A
1220731,29-Sep-18,Georgia,Bonaire,Franklin Sq,1,0,N/A
1222694,29-Sep-18,Alaska,Palmer,855 W Fern Ave,1,0,N/A
1220909,28-Sep-18,Florida,Taft,1000 block of 4th St,1,0,N/A
1219905,27-Sep-18,Texas,Rusk,FM 1209,1,0,N/A
1563937,26-Sep-18,Wisconsin,Iron (county),N/A,1,0,N/A
1217275,24-Sep-18,South Carolina,Warrenville,1100 block of Oxpens Rd,1,0,N/A
1218370,24-Sep-18,Hawaii,Pahoa,Weston Way,1,0,N/A
1216785,23-Sep-18,Utah,Hyrum,N/A,1,0,N/A
1215761,22-Sep-18,Arkansas,Little Rock,5207 Wycliffe Dr,1,0,N/A
1216411,22-Sep-18,Kansas,Manhattan,1420 Vista Lane,1,0,N/A
1215754,22-Sep-18,Colorado,Grand Junction,1100 block of Main St,1,0,N/A
1216441,22-Sep-18,Michigan,Linden,16000 block of Seymour Rd,1,0,N/A
1213916,19-Sep-18,Illinois,Rockford,2300 block of Clover Ave,1,0,N/A
1213277,18-Sep-18,Ohio,Bellevue,200 block of Kilbourne St,1,0,N/A
1211994,17-Sep-18,Louisiana,Livingston,18000 block of Murphy Estate Ln,1,0,N/A
1213889,16-Sep-18,Arkansas,Bono,Co Rd 361,1,0,N/A
1212740,15-Sep-18,California,San Francisco,1100 block of Polk St,1,0,N/A
1216244,15-Sep-18,Texas,San Antonio,N/A,1,0,N/A
1209724,13-Sep-18,South Carolina,Anderson,700 block of Sterling Dr,1,0,N/A
1207572,10-Sep-18,Arizona,Tempe,S Rural Rd and E Divot Dr,1,0,N/A
1207208,8-Sep-18,Minnesota,Ashby,MN-78,1,0,N/A
1207136,8-Sep-18,Mississippi,Stringer,2300 Block of County Rd,1,0,N/A
1205158,6-Sep-18,Texas,Dallas,1210 S Lamar St,1,0,N/A
1203498,4-Sep-18,Kentucky,Smiths Grove,223 Buck Creek Rd,1,0,N/A
1203323,4-Sep-18,Colorado,Loveland,3000 block of N Duffield Ave,1,0,N/A
1203994,4-Sep-18,Indiana,Gary,1700 block of Polk St,1,0,N/A
1203513,3-Sep-18,South Dakota,Sioux Falls,N Galaxy Ln and Cushman St,1,0,N/A
1202474,2-Sep-18,Illinois,Chicago,7600 block of N Clark St,1,0,N/A
1202290,31-Aug-18,Tennessee,New Union,N/A,1,0,N/A
1200408,31-Aug-18,Kentucky,Totz,63 Totz Loop,1,0,N/A
1457344,31-Aug-18,New York,Otsego (county),N/A,1,0,N/A
1198884,29-Aug-18,Ohio,Cincinnati (Mount Carmel),4200 block of Beechmont Dr,1,0,N/A
1200749,28-Aug-18,Maryland,Halethorpe (Lansdowne),3100 block of Bero Rd,1,0,N/A
1197105,26-Aug-18,Illinois,Kankakee,N/A,1,0,N/A
1195730,25-Aug-18,Texas,Houston,5800 block of Birchmont Dr,1,0,N/A
1209772,25-Aug-18,Texas,Karnack,Mossy Brake Rd,1,0,N/A
1195513,24-Aug-18,Tennessee,Nashville,1100 block of Horton Ave,1,0,N/A
1195590,24-Aug-18,West Virginia,Alderson,Mount Vernon Rd,1,0,N/A
1194265,23-Aug-18,Georgia,Decatur,I-285 and Flat Shoals Rd,1,0,N/A
1193566,22-Aug-18,New Hampshire,Manchester,22 Bridge St,1,0,N/A
1194262,21-Aug-18,Arkansas,Lake Village,1379 Sixteen Section Rd,1,0,N/A
1194769,21-Aug-18,Tennessee,Clarksville,Eastern Hills Dr,1,0,N/A
1192577,21-Aug-18,Missouri,Saint Louis,3500 block of Scott Ave,1,1,N/A
1191978,20-Aug-18,Michigan,Muskegon (Muskegon Heights),2500 block of Elwood St,1,0,N/A
1191389,19-Aug-18,Tennessee,Clarksville,Granny White Rd,1,0,N/A
1191022,19-Aug-18,Texas,Pflugerville,1908 W Pecan St,1,0,N/A
1189258,17-Aug-18,Louisiana,West Monroe,Philpot Rd,1,0,N/A
1189284,16-Aug-18,Virginia,Richmond,5600 block of Handel Ct,1,0,N/A
1187669,15-Aug-18,Kentucky,Louisville,1708 S 32nd St,1,0,N/A
1188327,15-Aug-18,Ohio,Columbus,1200 block of Berkeley Rd,1,0,N/A
1187868,14-Aug-18,Michigan,Pontiac,40 block of Sallee Ln,1,0,N/A
1187662,14-Aug-18,Washington,Seattle (Burien),12600 block of 12th Avenue South,1,0,N/A
1186782,11-Aug-18,Kentucky,Corbin,Peggy Lane,1,0,N/A
1184435,10-Aug-18,Michigan,Detroit,11000 block of Hubbell Avenue,1,0,N/A
1183458,9-Aug-18,Ohio,Barberton,27th Street Northwest,1,0,N/A
1182592,8-Aug-18,Tennessee,La Follette (LaFollette),2221 Jacksboro Pike,1,0,N/A
1181667,5-Aug-18,Texas,Weatherford,100 block of Dill Rd,1,0,N/A
1182786,4-Aug-18,Tennessee,Big Rock,400 block of Highway 120,1,0,N/A
1181773,3-Aug-18,Alabama,Arley,Co Rd 41 and Co Rd 3812,1,0,N/A
1178703,3-Aug-18,Delaware,Wilmington,1300 block of E 27th St,1,0,N/A
1178878,2-Aug-18,North Carolina,Winston Salem (Winston-salem),605 W 23rd St,1,0,N/A
1178113,1-Aug-18,Georgia,Griffin,800 block of Sunnybrook Dr,1,0,N/A
1175444,30-Jul-18,Ohio,Cincinnati,2267 Vine St,1,0,N/A
1175367,28-Jul-18,North Carolina,Hickory,1800 block of 13th Ave NE,1,0,N/A
1176206,28-Jul-18,Georgia,Savannah,600 block of Plantation Dr,1,0,N/A
1173778,28-Jul-18,Missouri,Florissant (Black Jack),4700 block of Bristol Rock Rd,1,0,N/A
1184218,27-Jul-18,North Carolina,Marion,Reid St,1,0,N/A
1173901,27-Jul-18,Arkansas,Benton (Haskell),Meadow Creek Ct,1,0,N/A
1173707,27-Jul-18,Alaska,Anchorage,900 block of Chugach Way,1,0,N/A
1172392,26-Jul-18,Arkansas,Cotton Plant (Maberry),CR 794,1,0,N/A
1171496,24-Jul-18,Maine,Oakland,19 Church St,1,0,N/A
1171386,24-Jul-18,Texas,Conroe,1100 S Loop 336,1,0,N/A
1167931,20-Jul-18,California,San Bernardino (Muscoy),2700 block of Duffy St,1,0,N/A
1174973,20-Jul-18,Oregon,Eagle Point,N/A,1,0,N/A
1164273,15-Jul-18,Ohio,Cleveland,6500 block of Newman Ave,1,0,N/A
1164650,15-Jul-18,Oklahoma,Bethany,2004 N Wilburn Ave,1,0,N/A
1164709,14-Jul-18,Michigan,Muskegon (Muskegon Heights),Wood St,1,0,N/A
1163406,13-Jul-18,Indiana,Salem,5000 block of S PD Baker Rd,1,0,N/A
1162227,12-Jul-18,Georgia,Warner Robins,100 block of Windsor Dr,1,0,N/A
1160765,10-Jul-18,Oklahoma,Oklahoma City,2400 block of S St Clair Ave,1,0,N/A
1161078,10-Jul-18,Texas,Hockley,31703 Dunham Lake Dr,1,0,N/A
1159870,9-Jul-18,Michigan,Pontiac,100 block of Willard St,1,0,N/A
1159873,8-Jul-18,Georgia,Columbus,6029 Flat Rock Rd,1,0,N/A
1159278,8-Jul-18,Texas,Houston,8405 Knox St,1,0,N/A
1159109,7-Jul-18,Missouri,Columbia,700 block of Hulen Dr,1,0,N/A
1158586,7-Jul-18,Georgia,Augusta,3100 block of Skinner Mill Rd,1,0,N/A
1159025,7-Jul-18,California,Fresno,382 W Audubon Drive,1,0,N/A
1157487,5-Jul-18,Washington,Kent (Covington),17400 block of SE Wax Rd,1,0,N/A
1157096,5-Jul-18,New Mexico,Clovis,N/A,1,0,N/A
1157671,5-Jul-18,Louisiana,Chalmette,500 block of Pierre St,1,0,N/A
1158181,5-Jul-18,Virginia,Alexandria,8400 block of Del Norte Court,1,0,N/A
1156728,4-Jul-18,Tennessee,Woodbury,3175 Pleasant Ridge Road,1,0,N/A
1156225,4-Jul-18,Colorado,Fort Collins,800 block of Merganser Dr,1,0,N/A
1155095,3-Jul-18,Georgia,Roswell,1275 Upper Hembree Rd,1,1,N/A
1155235,2-Jul-18,Tennessee,Chattanooga,7710 E Brainerd Rd,1,0,N/A
1155641,2-Jul-18,Missouri,Hartville,Abrams Rd,1,0,N/A
1153073,30-Jun-18,Kansas,Wichita,2200 block of S Main St,1,0,N/A
1158269,30-Jun-18,Mississippi,Carthage,Martin Luther King Dr,1,0,N/A
1153178,29-Jun-18,Texas,Beaumont,N/A,1,0,N/A
1152717,27-Jun-18,Georgia,Lagrange,Lexington Park Dr,1,0,N/A
1151896,27-Jun-18,Georgia,Savannah,600 block of Plantation Dr,1,0,N/A
1150235,26-Jun-18,Missouri,Monett,500 block of Pleasant Dr,1,0,N/A
1150652,26-Jun-18,Massachusetts,Dighton,475 Forest St,1,0,N/A
1148251,23-Jun-18,New York,Bronx,1560 Watson Ave,1,0,N/A
1148883,23-Jun-18,Louisiana,Oakdale,Prater St,1,0,N/A
1148210,23-Jun-18,North Carolina,Haw River,2700 block of Culberson Lane,1,0,N/A
1146715,20-Jun-18,Alabama,Lafayette,Chambers County 176,1,0,N/A
1140927,13-Jun-18,Wisconsin,Madison,4402 E Buckeye Rd,1,0,N/A
1141547,13-Jun-18,South Dakota,Keystone,400 block of 1st St,1,0,N/A
1142006,13-Jun-18,Arkansas,Flippin,27 MC 7088,1,0,N/A
1139623,12-Jun-18,Tennessee,Memphis,3131 Madewell St,1,0,N/A
1139610,12-Jun-18,Missouri,Saint Joseph,1909 S 12th St,1,0,N/A
1140146,11-Jun-18,North Carolina,Taylorsville,Will Wilson Ln,1,0,N/A
1139997,8-Jun-18,Texas,Big Spring,1800 block of Nolan St,1,0,N/A
1135299,7-Jun-18,Mississippi,Greenville,N/A,1,0,N/A
1136026,7-Jun-18,Texas,Beaumont,5600 block of Concord Rd,1,0,N/A
1136556,7-Jun-18,Oregon,Silver Lake,Bowens Ln,1,0,N/A
1135409,6-Jun-18,Georgia,Riverdale,Adel Ln,1,0,N/A
1133961,5-Jun-18,Kentucky,Elizabethtown,43 West Airview Dr,1,0,N/A
1134510,5-Jun-18,Texas,Borger,TX-207 and Franklin St,1,1,N/A
1133401,5-Jun-18,Arizona,Glendale,67th Ave and Bethany Home Rd,1,0,N/A
1133365,4-Jun-18,Ohio,Dayton,2500 block of Wheeler Ave,1,0,N/A
1133028,4-Jun-18,Indiana,Lebanon,1400 block of W South St,1,0,N/A
1132211,3-Jun-18,Washington,Bellevue,625 116th Ave NE,1,0,N/A
1131283,1-Jun-18,Washington,Seattle (Seatac),14700 Block of 29th Pl S,1,0,N/A
1130308,31-May-18,Washington,Federal Way,29600 block of Fourth Ave S,1,0,N/A
1129050,30-May-18,Nevada,Las Vegas,3975 North Nellis Blvd,1,0,N/A
1129078,29-May-18,Arizona,Tucson,3700 block of N Campbell Ave,1,0,N/A
1133828,29-May-18,Indiana,Indianapolis,7700 block of E 10th St,0,1,N/A
1130737,28-May-18,Iowa,Des Moines,1500 block of Walker St,1,0,N/A
1128164,27-May-18,Florida,Fort Lauderdale (Dania Beach),339 SW 14th St,1,0,N/A
1128125,27-May-18,Washington,Cle Elum,Sandy Ridge Rd,1,0,N/A
1126929,27-May-18,Pennsylvania,New Bloomfield,1600 block of Jericho Rd,1,0,N/A
1126570,26-May-18,Louisiana,Lake Charles (Moss Bluff),Koonce Rd,1,0,N/A
1126206,26-May-18,Illinois,Chicago,800 block of E 49th St,1,0,N/A
1126217,26-May-18,Utah,Salt Lake City (West Valley City),2700 S Fair Isle Ln,1,0,N/A
1125982,25-May-18,Louisiana,Baton Rouge,3500 block of of Victoria Dr,1,0,N/A
1127197,25-May-18,Pennsylvania,Erie,400 block of W 8th St,1,0,N/A
1125530,25-May-18,Texas,Magnolia (Stagecoach),16100 block of Singletree Ln,1,0,N/A
1122852,22-May-18,Virginia,Louisa,Bakers Branch Rd,1,0,N/A
1122946,22-May-18,Virginia,Roanoke,3441 Bennett Dr,1,0,N/A
1128465,22-May-18,Nebraska,Burwell,46164 Halfway Rd,1,0,N/A
1128552,22-May-18,Nebraska,Taylor,N/A,1,0,N/A
1122304,21-May-18,Alabama,Birmingham,200 block of Tucker Ave,1,0,N/A
1121249,19-May-18,Alabama,Dothan,2100 block of Baker Trace,1,0,N/A
1150480,19-May-18,Pennsylvania,Lock Haven,10 block of N Henderson St,1,0,N/A
1121021,18-May-18,Oklahoma,Tulsa,2600 block of E Oklahoma St,1,0,N/A
1116879,16-May-18,Florida,Ocala,807 SE 33rd Ave,1,0,N/A
1117434,16-May-18,Minnesota,Minneapolis (Plymouth),6000 block of Shenandoah Ln,1,0,N/A
1116203,14-May-18,Mississippi,Meridian,2427 4th Ave,1,0,N/A
1114713,13-May-18,New Hampshire,Keene,132 Washington St,1,0,N/A
1115301,13-May-18,California,Santa Cruz,515 Beach St,1,0,N/A
1115145,13-May-18,Tennessee,Memphis,N/A,1,0,N/A
1114709,13-May-18,Arizona,Mesa,540 S Country Club Rd,1,0,N/A
1114730,12-May-18,Illinois,Rockford,1100 block of Fairview Ave,1,0,N/A
1114701,12-May-18,Texas,Rockwall,1100 block of Fairview Dr,1,0,N/A
1113735,12-May-18,Kansas,Wichita,1900 block of W McCormick St,1,0,N/A
1113399,10-May-18,Iowa,Clarksville,N/A,1,0,N/A
1112133,9-May-18,Texas,Houston,3230 W Little York Rd,1,1,N/A
1111351,9-May-18,West Virginia,Huntington,800 block of 11th Ave,1,0,N/A
1114872,9-May-18,Idaho,Shoshone,210 N Rail St W,1,0,N/A
1111756,8-May-18,California,Pacoima (Arleta),San Fernando Road,1,0,N/A
1110883,7-May-18,Michigan,Six Lakes,10020 Musson Rd,1,0,N/A
1110096,7-May-18,Virginia,Richmond,200 block of N Laburnum Ave,1,0,N/A
1111388,6-May-18,Georgia,Albany,500 block of 9th Ave,1,0,N/A
1108431,4-May-18,South Carolina,Walterboro,Robinson Rd,1,0,N/A
1105472,1-May-18,Texas,Corpus Christi,204 Blevins Street,1,1,N/A
1105388,30-Apr-18,Texas,Christine,N/A,1,1,N/A
1104139,28-Apr-18,Washington,Pe Ell,500 block of 3rd St,1,0,N/A
1099223,24-Apr-18,Texas,Madisonville,101 N May St,1,0,N/A
1099299,24-Apr-18,Alabama,Birmingham,4016 37th Ave N,1,0,N/A
1111086,21-Apr-18,Colorado,Olathe,Traver Trail,1,0,N/A
1097005,21-Apr-18,Florida,Deltona,Corrigan Dr,1,0,N/A
1096402,20-Apr-18,Ohio,Wickliffe,28611 Euclid Avenue,1,0,N/A
1097002,20-Apr-18,Indiana,Bedford,811 Constitution Ave,1,0,N/A
1095311,18-Apr-18,Tennessee,Englewood,TN 39,1,0,N/A
1093801,16-Apr-18,Virginia,Roanoke,5000 block of King Arthur Ct NW,1,0,N/A
1093664,15-Apr-18,North Carolina,Greensboro,1316 Maple St,1,0,N/A
1092432,15-Apr-18,Indiana,Fort Wayne,2700 block of Chestnut St,1,1,N/A
1092849,15-Apr-18,Pennsylvania,Lancaster,216 E Liberty St,1,0,N/A
1091988,14-Apr-18,Pennsylvania,Philadelphia,5800 block of Woodbine Ave,1,0,N/A
1095520,14-Apr-18,Michigan,Charlevoix,May St,1,0,N/A
1087456,8-Apr-18,Michigan,Detroit,3700 block of Rolfs Pl,1,0,N/A
1086345,5-Apr-18,Maryland,Rawlings,Benson Dr SW,1,0,N/A
1087075,5-Apr-18,Michigan,Benton Harbor,3634  Fieldtree Rd,1,0,N/A
1083597,2-Apr-18,Michigan,Detroit,17600 block of San Juan Dr,1,0,N/A
1082961,1-Apr-18,Georgia,Vienna,810 Mitchell St,1,0,N/A
1089614,31-Mar-18,Pennsylvania,Reading,Kutztown Rd,1,0,N/A
1083070,31-Mar-18,Pennsylvania,Temple,4400 block of Kutztown Rd,1,0,N/A
1084677,31-Mar-18,Texas,Bandera,500 block of Enchanted River,1,0,N/A
1081894,31-Mar-18,Missouri,Saint Louis,3100 block of California Ave,1,0,N/A
1082552,30-Mar-18,Mississippi,Meridian,107 71st Pl,1,0,N/A
1080382,28-Mar-18,Indiana,Terre Haute,Golf Bag Ln,1,0,N/A
1079963,27-Mar-18,Oklahoma,Hartshorne,516 N 6th St,1,0,N/A
1081623,25-Mar-18,Alaska,Barrow (Utqiagvik),N/A,1,0,N/A
1077676,25-Mar-18,Georgia,Brunswick,104 Eagles Point Dr,1,0,N/A
1077858,25-Mar-18,Michigan,Memphis,13000 block of Dunn Rd,1,0,N/A
1079093,24-Mar-18,Texas,Houston,6500 block of Calder St,1,0,N/A
1074921,21-Mar-18,South Carolina,Seneca,Lands End Rd,1,0,N/A
1075597,21-Mar-18,Texas,Martinsville,TX 7,1,0,N/A
1075602,20-Mar-18,Texas,El Paso,12000 block of Desert View Dr,1,0,N/A
1070720,15-Mar-18,Alabama,Warrior,2400 block of Elvester Rd,1,1,N/A
1071912,15-Mar-18,California,Newhall,23121 Coltrane Ave,1,0,N/A
1069700,13-Mar-18,Florida,Miami,301 Michigan Ave,1,0,N/A
1068073,12-Mar-18,Alabama,Mobile,8070 Domain St,1,0,N/A
1068059,12-Mar-18,Louisiana,Lake Providence,300 Church Street,1,0,N/A
1068710,12-Mar-18,Alabama,Huntsville,2120 Sparkman Dr NW,1,1,N/A
1068519,12-Mar-18,Tennessee,Clarksville,300 block of Ringgold Road,1,0,N/A
1069221,12-Mar-18,Florida,Miami Beach,300 block of Michigan Ave,1,0,N/A
1067219,11-Mar-18,Washington,Tacoma,5300 block of East N St,1,0,N/A
1067630,10-Mar-18,South Carolina,Easley,200 block of Courtney Dr,1,0,N/A
1066577,10-Mar-18,Wisconsin,Milwaukee,4500 block of N 38th St,1,0,N/A
1066651,9-Mar-18,Maryland,Edgewood,900 block of Woodbridge Ct,1,0,N/A
1064500,7-Mar-18,Alabama,Birmingham,950 Springville Rd,1,2,N/A
1067134,4-Mar-18,California,Oroville,CA 162 and CA 70,1,0,N/A
1062956,4-Mar-18,Virginia,Unionville,Marquis Rd,1,0,N/A
1062704,4-Mar-18,Georgia,Atlanta,800 block of Mercury Drive,1,0,N/A
1062053,4-Mar-18,Michigan,Detroit,1700 block of Vinewood St,1,0,N/A
1062334,4-Mar-18,Oklahoma,Tulsa,7400 block of W 34th St,1,0,N/A
1062050,4-Mar-18,Texas,Houston,302 West 23rd St,1,0,N/A
1061069,2-Mar-18,Florida,Pompano Beach,601 NE 21st St,1,0,N/A
1062802,2-Mar-18,Colorado,Arboles,N/A,1,0,N/A
1057287,25-Feb-18,Louisiana,Baker,2400 block of McHugh Road,1,0,N/A
1060666,25-Feb-18,Arkansas,El Dorado,Forest Ln and Mount Holly Rd,1,0,N/A
1056686,23-Feb-18,Louisiana,Monroe,Curtis Rd and Swartz Fairbanks Rd,1,0,N/A
1057078,22-Feb-18,Ohio,Sandusky,1100 block of Perry St,1,0,N/A
1056155,22-Feb-18,Colorado,Westminster,6980 Stuart St,1,0,N/A
1175322,21-Feb-18,Florida,Bradenton,1000 block of Sixth Street East,1,0,N/A
1053713,20-Feb-18,North Carolina,Taylorsville,Edd Burgess Rd,1,0,N/A
1055230,20-Feb-18,New Hampshire,Danville,Emerald Dr,1,0,N/A
1054182,20-Feb-18,Texas,El Paso,7100 block of Dale Rd,1,0,N/A
1053272,20-Feb-18,Alabama,Moulton,Pinhook Rd,1,0,N/A
1052664,18-Feb-18,South Carolina,Sumter,Meadow Cir,1,0,N/A
1052724,18-Feb-18,Arizona,Sierra Vista,77 El Camino Real,1,0,N/A
1053752,17-Feb-18,Florida,Orlando,7461 Park Springs Cir,1,0,N/A
1051741,16-Feb-18,Ohio,Ashtabula,3100 block of Glover Dr,1,0,N/A
1051199,15-Feb-18,California,Santa Barbara,E Camino Cielo,1,0,N/A
1050406,14-Feb-18,Louisiana,Westlake,1411 Clarence St,1,0,N/A
1048740,12-Feb-18,Illinois,Belleville,141 Paulette Dr,1,0,N/A
1045868,8-Feb-18,Florida,Myakka City,14930 Albritton Rd,1,0,N/A
1045764,8-Feb-18,Texas,Lubbock,5010 I-27,1,0,N/A
1045450,8-Feb-18,Alabama,Talladega,N/A,1,0,N/A
1044837,7-Feb-18,Tennessee,Nashville,1500 Porter Rd,1,0,N/A
1046008,7-Feb-18,New York,Syracuse,443 Shonnard St,1,0,N/A
1042457,3-Feb-18,Mississippi,Gulfport,4000 block of Ponderosa Dr,1,0,N/A
